time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.176864977053,1.90939426289,0.0,3.83176437049,3.07674686714,0.0,0.129003385142,-0.393173730186,-15.4897833354,-17.1883692599,16.9934333288,0.0,470.775379194,640.176843067,648.443027421,267.928438133,1,-20.5623776878
1.3800000000000008,0.0905485329698,1.68523263611,0.0,2.78577216512,4.33578945112,0.0,-0.0435358164275,-0.0120637349103,-13.5965845434,-16.6997957648,17.1476952846,0.0,437.138138052,675.481330291,521.799291515,285.982429221,2,-22.6568865697
1.3800000000000008,0.0074504625569,2.94742819931,0.0,2.32192694994,6.22789547817,0.0,1.33732395285,1.46010962403,-15.7548118003,-17.0896449533,17.5617128586,0.0,531.673672267,755.615516937,531.521872019,240.692151639,3,-21.9526286107
1.2600000000000007,-2.50284840605,-0.884562801913,0.0,0.374518838008,1.12870141501,0.0,-1.25189849754,3.65840776636,-12.5804572357,-12.3991068644,9.87018133717,0.0,726.607519968,793.200610093,506.472430308,201.560019632,4,-23.0393064824
2.2200000000000015,-22.7796024748,6.70093327032,0.0,4.82839257358,3.29944850147,0.0,-12.0525570569,8.51864354833,-21.5788060299,-0.616612705312,28.7044323803,0.0,3.5092551394,899.910885763,-0.465129915867,-0.129433814363,5,-30.3426628283
1.560000000000001,-0.0412358337128,-3.74686105539e-07,0.0,6.28315934135,3.32185525211,0.0,-0.304760643721,1.48776349574e-06,-14.4006220827,-4.78827861067e-05,28.7856832976,0.0,0.612041373501,897.196846863,-0.643556013511,0.421565709719,6,-26.0480592444
1.560000000000001,-0.553162819301,2.13727424277e-07,0.0,6.28313814663,3.67603714049,0.0,-0.632124990862,4.94731703471e-06,-14.5018299647,-0.000269300370175,28.8092115839,0.0,-0.187949738456,899.485417248,0.238504290639,-0.290937478664,7,-26.56658607
1.560000000000001,-0.560476951734,-1.8904927103e-07,0.0,6.28316361796,3.7114972891,0.0,-0.640397397992,1.89015840795e-06,-14.5079081775,-0.00013237895834,28.8153086724,0.0,0.554217844171,899.598615744,-0.62546950703,0.0625128045394,8,-26.5740696943
1.560000000000001,-0.577832030737,2.95159543026e-08,0.0,6.2831750059,3.74317761917,0.0,-0.661990057607,1.24518684293e-06,-14.5250002263,-3.62805058027e-05,28.8294664142,0.0,0.331593451164,899.710672329,-0.0954707294202,-0.251958667781,9,-26.5996077152
1.560000000000001,-0.5746386179,-2.09115047676e-06,0.0,6.28295780037,3.79095768218,0.0,-0.659041284864,2.0164340058e-05,-14.5288603404,-0.000898085738674,28.8268685327,0.0,2.9642814803,900.231066109,0.321062269486,0.697114014091,10,-26.5817286432
