time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0494698619533,0.0725555433549,11.8389468352,0.02778589855,0.0462889025262,0.0,-0.217887076969,0.203733108192,2.61306815948,0.0216776031265,0.0442741560335,0.0,470.1082601515766,470.0103549700782,468.39040985240564,471.2065710382498
1.3800000000000008,-0.0636543202696,0.0854436227471,12.0017907622,0.0289569185783,0.0490006526187,0.0,-0.255220685007,0.225999959156,2.81456282193,0.0148022171589,0.046977731378,0.0,474.77755262561317,474.98596931052185,474.73495247065455,474.20705369722657
1.4400000000000008,-0.0799407026998,0.0995740383109,12.1726181445,0.0298698797382,0.0519662166846,0.0,-0.287931860043,0.245094888885,2.87949828438,0.0160310046906,0.0539195549253,0.0,433.75280475336353,434.33697074966267,433.41827918617315,433.521445613543
1.5000000000000009,-0.098306816165,0.114900775451,12.3484266829,0.030866052601,0.0551702754618,0.0,-0.324588096344,0.265886841521,2.98049918932,0.0177227229115,0.0523435332037,0.0,444.68703578504187,444.5597916382678,446.5403094281744,446.67820403387185
1.560000000000001,-0.118997857185,0.131528624602,12.5313539413,0.0317436805409,0.0582195937469,0.0,-0.365426575568,0.28846664224,3.11668212144,0.00757865510301,0.0475918264903,0.0,455.96927144601733,455.5910727859477,458.85249666714986,458.04637165536684
1.620000000000001,-0.14216949249,0.149508834996,12.7218488229,0.0324518685749,0.0607993378968,0.0,-0.407229606275,0.310923087468,3.23279561616,0.0191384555453,0.0317026760126,0.0,452.82898607479217,451.5499494137529,450.8785609332996,451.8114201404441
1.680000000000001,-0.167992249229,0.168902620048,12.9208027504,0.033824385382,0.0624093792459,0.0,-0.453700391828,0.335660418549,3.39849329695,0.0294603602679,0.0146848728914,0.0,468.46353719474496,467.13848796415846,466.9602250123362,467.76475292669573
1.740000000000001,-0.196443113623,0.189708608301,13.1266154247,0.0351552958816,0.0633812162874,0.0,-0.494742110574,0.35802030676,3.4617160019,0.000764184763169,0.0190622746788,0.0,437.1179367137337,437.4825005577153,437.7888559301724,435.39455024813054
1.8000000000000012,-0.22707701142,0.211709795648,13.3315086068,0.0348570819378,0.0646514864987,0.0,-0.526497875215,0.375353342224,3.36832400896,-0.0200495741253,0.0250861537029,0.0,384.08328357263593,384.6542846512337,384.6841857034128,382.70810715993974
1.8600000000000012,-0.260049972666,0.234962590381,13.5371458029,0.0336365869987,0.0662706812237,0.0,-0.572744952458,0.39959749123,3.48587756029,-0.0209320373348,0.0305391104492,0.0,452.84728572469743,453.28587229150986,454.7755302541558,454.7048709489618
1.9200000000000013,-0.295682665545,0.25956744344,13.7475657091,0.0322069813148,0.0680356135221,0.0,-0.615174852499,0.420431603999,3.52797039118,-0.0303554383905,0.0270684079308,0.0,430.707232135211,430.4138751314859,431.48624855021296,430.6898345890101
1.9800000000000013,-0.333788360441,0.285343056382,13.9589490329,0.0305187429986,0.0700472096437,0.0,-0.65517953292,0.438602452079,3.51815362939,-0.024034661136,0.0440403122677,0.0,412.747033305159,414.24278728998036,414.12055288645655,414.6759213760746
2.0400000000000014,-0.374478491773,0.312242135341,14.1717963271,0.0287616851371,0.0727072787815,0.0,-0.701403829081,0.457873370973,3.57654596607,-0.0426777310372,0.0449162612072,0.0,435.74214632470637,435.81653085425575,437.7810907908471,436.22666343813705
2.1000000000000014,-0.418087558751,0.340294195199,14.3894055745,0.0260044129415,0.0753816303226,0.0,-0.75248717225,0.476911249085,3.67674831985,-0.0534778802466,0.043876251574,0.0,450.49487899777614,450.41187843451814,450.0853180236071,449.20908685380465
2.1600000000000015,-0.464837219658,0.369434643363,14.6132785789,0.022731932041,0.0777964875209,0.0,-0.806075345341,0.494088455313,3.78530182815,-0.056757034727,0.0317713969057,0.0,454.2262490239257,453.25519002688844,453.12938956666744,452.86376177176686
2.2200000000000015,-0.514693654882,0.399490992179,14.841648326,0.019238886376,0.0796186385438,0.0,-0.855976247062,0.507460060342,3.82686335304,-0.0613096332202,0.0274065087483,0.0,432.6821323418755,432.3148047841248,433.68715081731165,433.30211137293696
2.2800000000000016,-0.567538167177,0.43027215698,15.0719956261,0.0152064090425,0.0809839809763,0.0,-0.905647904897,0.518225731951,3.85127993937,-0.0828713615124,0.01129098701,0.0,428.57406652163485,427.202079772051,428.5500196727297,426.70940218841315
2.3400000000000016,-0.623544030462,0.461647646305,15.3057408424,0.0105125757028,0.0815788906347,0.0,-0.961263708227,0.527130921357,3.93991349471,-0.0702760597471,0.00701082680717,0.0,448.66932202599384,448.32154017126277,448.0162482165816,449.0343450850764
2.4000000000000017,-0.682936537661,0.493467800828,15.5452441279,0.0061151605879,0.0815275033512,0.0,-1.01849622255,0.533092387606,4.04315667383,-0.0801229648804,-0.0252822743697,0.0,455.6527612213305,453.0636008572058,453.45852726123786,452.6626583410611
2.4600000000000017,-0.745746774109,0.525550887643,15.7908177522,0.00160554167485,0.0799004763485,0.0,-1.07500457082,0.535864636547,4.14228280345,-0.0667340504108,-0.0310648869122,0.0,453.2447463505201,452.7795667364542,452.84156042343665,453.9129874858148
